sample_00138|biến thành những cái nấm mồ vô chủ.|biến thành những cái nấm mồ vô chủ.
sample_00139|Đêm đến, những lúc mây đen mù mịt.|Đêm đến, những lúc mây đen mù mịt.
sample_00140|bãi tha ma lại thấp thoáng những cái đốm lửa ma trơi. thỉnh thoảng một hai con mèo hoang lao vụt ra từ cái đám cỏ.|bãi tha ma lại thấp thoáng những cái đốm lửa ma trơi. thỉnh thoảng một hai con mèo hoang lao vụt ra từ cái đám cỏ.
sample_00141|thêm vào đó là những cái âm thanh quái dị.|thêm vào đó là những cái âm thanh quái dị.
sample_00142|chẳng biết là ma kêu hay là sói gào vọng ra tích tắp bên trong khiến cho người ta nghe mà dựng cả tóc gáy.|chẳng biết là ma kêu hay là sói gào vọng ra tích tắp bên trong khiến cho người ta nghe mà dựng cả tóc gáy.
sample_00143|trương Tiểu biện vốn là một kẻ gan to bằng trời đằng nào cũng có mỗi cái mạng quèn lại nghèo khổ mạt vận.|trương Tiểu biện vốn là một kẻ gan to bằng trời đằng nào cũng có mỗi cái mạng quèn lại nghèo khổ mạt vận.
sample_00144|ở đâu cũng thế cả vì thế xưa nay đều là chẳng có đếm xỉa ma cũng chẳng có sợ quỷ thần.|ở đâu cũng thế cả vì thế xưa nay đều là chẳng có đếm xỉa ma cũng chẳng có sợ quỷ thần.
sample_00145|giả như là không có lớn mật như thế thì làm sao mà đêm đêm hắn dám một mình ở trên cái miếu hoang nhập nhoạng kia chứ.|giả như là không có lớn mật như thế thì làm sao mà đêm đêm hắn dám một mình ở trên cái miếu hoang nhập nhoạng kia chứ.
sample_00146|chỉ có điều tự dưng chạy lạc vào cái bãi tha ma như thế hắn cũng cảm thấy sợ mới vội vã nhìn tứ phía.|chỉ có điều tự dưng chạy lạc vào cái bãi tha ma như thế hắn cũng cảm thấy sợ mới vội vã nhìn tứ phía.
sample_00148|các vị đại ca đại tỷ.|các vị đại ca đại tỷ.
sample_00149|tiểu nhân là trương tam không có dám mạo phạm đâu, chỉ là vô tình làm kinh động, xin đừng có trách mắng nha, đừng, đừng có trách mắng.|tiểu nhân là trương tam không có dám mạo phạm đâu, chỉ là vô tình làm kinh động, xin đừng có trách mắng nha, đừng, đừng có trách mắng.
sample_00150|Nói xong, hắn định quay người rời đi.|Nói xong, hắn định quay người rời đi.
sample_00151|Chính lúc đó, đột nhiên nghe thấy bên trong cái nấm mồ sau lưng.|Chính lúc đó, đột nhiên nghe thấy bên trong cái nấm mồ sau lưng.
sample_00152|nổi lên một tràn thùng, thùng, thùng. Tự nhiên là có người nào đang dùng hết sức.|nổi lên một tràn thùng, thùng, thùng. Tự nhiên là có người nào đang dùng hết sức.
sample_00153|đập vào cánh cửa gỗ. Nhưng, nhưng mà trong cái bãi tha ma lổn nhổn này lấy đâu ra nhà cửa âm thanh ấy.|đập vào cánh cửa gỗ. Nhưng, nhưng mà trong cái bãi tha ma lổn nhổn này lấy đâu ra nhà cửa âm thanh ấy.
sample_00154|nhất định cái tiếng đập nắp quan tài rồi.|nhất định cái tiếng đập nắp quan tài rồi.
sample_00155|Đương lúc đêm khuya, bốn bề vắng lặng lạ thường, khiến cho tiếng đập nắp quan tài càng nghe.|Đương lúc đêm khuya, bốn bề vắng lặng lạ thường, khiến cho tiếng đập nắp quan tài càng nghe.
sample_00156|càng kinh hồn tán đởm. Trương tiểu biện thấy cái bím nhỏ sau gáy đã dựng đứng lên, nhưng mà hắn.|càng kinh hồn tán đởm. Trương tiểu biện thấy cái bím nhỏ sau gáy đã dựng đứng lên, nhưng mà hắn.
sample_00157|không có lập tức bỏ chạy ngay.|không có lập tức bỏ chạy ngay.
sample_00158|Cuộc đào thoát bở hơi tai vừa rồi, cộng thêm cái bụng đói meo, khiến cho hắn không có thể nhấc nổi chân lên nữa.|Cuộc đào thoát bở hơi tai vừa rồi, cộng thêm cái bụng đói meo, khiến cho hắn không có thể nhấc nổi chân lên nữa.
sample_00159|Chỉ lấy ống tay áo, quệt nước mũi, quan sát các cái nấm mồ xung quanh.|Chỉ lấy ống tay áo, quệt nước mũi, quan sát các cái nấm mồ xung quanh.
sample_00160|Lòng thầm nghĩ Không biết cái mã chết toi nào Đang đùa giỡn với tam gia của ta.|Lòng thầm nghĩ Không biết cái mã chết toi nào Đang đùa giỡn với tam gia của ta.
sample_00161|Tam gia Chẳng phải là vừa khẩn vái chúng bay rồi còn gì nữa Sao mà vẫn còn lằng nhằng Không tha vậy.|Tam gia Chẳng phải là vừa khẩn vái chúng bay rồi còn gì nữa Sao mà vẫn còn lằng nhằng Không tha vậy.
sample_00162|Định dọa để cho tam gia Phải rập đầu xin chắc tiếng đập quan tài Trong cái nấm mồ kia càng lúc càng to.|Định dọa để cho tam gia Phải rập đầu xin chắc tiếng đập quan tài Trong cái nấm mồ kia càng lúc càng to.
sample_00163|Trương Tiểu Biện, hồ nghi Đây là cái bọn trộm mộ Đang cạy nắp quan tài Phải lại đó.|Trương Tiểu Biện, hồ nghi Đây là cái bọn trộm mộ Đang cạy nắp quan tài Phải lại đó.
sample_00164|xem cái thứ gì tác quái mới được Nếu đúng là cái phường trộm.|xem cái thứ gì tác quái mới được Nếu đúng là cái phường trộm.
sample_00166|phỏng tay trên của nó ít tang vật thế gọi là cá lớn nuốt cá bé càng nuốt.|phỏng tay trên của nó ít tang vật thế gọi là cá lớn nuốt cá bé càng nuốt.
sample_00167|càng béo. Hắn mới đi vài bước ra phía sau ngôi mộ ấy.|càng béo. Hắn mới đi vài bước ra phía sau ngôi mộ ấy.
sample_00168|Đó là một nấm mộ vô chủ còn mới. Gò đất bị ai đó.|Đó là một nấm mộ vô chủ còn mới. Gò đất bị ai đó.
sample_00169|đào lên một cái lỗ lớn âm thanh quái dị thùng thùng thùng kia.|đào lên một cái lỗ lớn âm thanh quái dị thùng thùng thùng kia.
sample_00170|từ phía dưới vọng lên hắn vừa bước tới gần đã nghe cái tiếng gầm gừ rất lớn giọng lên.|từ phía dưới vọng lên hắn vừa bước tới gần đã nghe cái tiếng gầm gừ rất lớn giọng lên.
sample_00171|từ cái hố bên cạnh cái nắm mộ.|từ cái hố bên cạnh cái nắm mộ.
sample_00172|Một cái mặt đầy lông, lem luốc, màu máu thò ra.|Một cái mặt đầy lông, lem luốc, màu máu thò ra.
sample_00173|Trên trán của nó mọc một cái u lớn hình bầu dục, lưỡi thè ra đỏ lòm, răng nanh ở bên mép còn dính cái vết máu.|Trên trán của nó mọc một cái u lớn hình bầu dục, lưỡi thè ra đỏ lòm, răng nanh ở bên mép còn dính cái vết máu.
sample_00174|Hai mắt lóe lên vẻ hung ác.|Hai mắt lóe lên vẻ hung ác.
sample_00175|hằn học nhìn vào trương tiểu biện.|hằn học nhìn vào trương tiểu biện.
sample_00176|Trương tiểu biện thầm kêu khổ.|Trương tiểu biện thầm kêu khổ.
sample_00177|Sao mà hắn không có nghĩ đến cái của nợ này cơ chứ?|Sao mà hắn không có nghĩ đến cái của nợ này cơ chứ?
sample_00178|Bây giờ hiểu ra thì cũng đã muộn rồi.|Bây giờ hiểu ra thì cũng đã muộn rồi.
sample_00179|Chỉ còn cách lẩn vào bụi rậm mà thoát thôi.|Chỉ còn cách lẩn vào bụi rậm mà thoát thôi.
sample_00180|Thì ra Chó quang xưa nay và ngày nay Không có giống nhau Sau giải phóng xã hội ổn định.|Thì ra Chó quang xưa nay và ngày nay Không có giống nhau Sau giải phóng xã hội ổn định.
sample_00181|Rồi có một số loài chó hoang Đã dần tuyệt tích Còn giữa cái thời loạn lạc Mạng người như cỏ rác.|Rồi có một số loài chó hoang Đã dần tuyệt tích Còn giữa cái thời loạn lạc Mạng người như cỏ rác.
sample_00182|Bởi người chết quá nhiều Cho nên chuyện thi thể phơi giữa đồng Ở đâu cũng có Thế nên.|Bởi người chết quá nhiều Cho nên chuyện thi thể phơi giữa đồng Ở đâu cũng có Thế nên.
sample_00183|những cái động vật ăn xác chết cũng rất nhiều Ở vùng nông thôn hoang giả có một loại chó quang chuyên ăn xác.|những cái động vật ăn xác chết cũng rất nhiều Ở vùng nông thôn hoang giả có một loại chó quang chuyên ăn xác.
sample_00184|Đánh hơi thấy cái mùi người chết. là bới lỗ trên mộ, đào xuống đến quan tài thì mới dùng đầu.|Đánh hơi thấy cái mùi người chết. là bới lỗ trên mộ, đào xuống đến quan tài thì mới dùng đầu.
sample_00185|húc cho vỡ cái áo quan để mà lôi người chết ra mà ăn ruột gan.|húc cho vỡ cái áo quan để mà lôi người chết ra mà ăn ruột gan.
sample_00186|Loại chó hoang này vóc dáng cao lớn, tính tình hung tàn, ăn nhiều phủ ngũ tạng của người chết, đâm ra.|Loại chó hoang này vóc dáng cao lớn, tính tình hung tàn, ăn nhiều phủ ngũ tạng của người chết, đâm ra.
sample_00187|không có muốn ăn bất cứ cái thứ gì khác. Có những lúc gặp người sống đi đơn độc, chúng cũng bổ nhào đến cắn chết ăn thịt.|không có muốn ăn bất cứ cái thứ gì khác. Có những lúc gặp người sống đi đơn độc, chúng cũng bổ nhào đến cắn chết ăn thịt.
sample_00188|Những con chó hoang có bú máu là do ăn nhiều người chết Từ khi mà ám khí nặng nề trên cơ thể.|Những con chó hoang có bú máu là do ăn nhiều người chết Từ khi mà ám khí nặng nề trên cơ thể.
sample_00189|răng có độc của người chết Bị nó cắn thì coi như là rồi đời Đặc trưng của nó.|răng có độc của người chết Bị nó cắn thì coi như là rồi đời Đặc trưng của nó.
sample_00190|là trên trán có một cái bướu đỏ màu máu.|là trên trán có một cái bướu đỏ màu máu.
sample_00191|Cứng hơn cả bú sắc Quan tài của người nghèo vừa mỏng vừa rẻ Cùng lắm dày không có quá ba phân gỗ bách.|Cứng hơn cả bú sắc Quan tài của người nghèo vừa mỏng vừa rẻ Cùng lắm dày không có quá ba phân gỗ bách.
sample_00192|ván quan tài bị cái loài chó này húc đầu vào dài lượt là sẽ dở ngay Những cái quang tài đơn sơn như thế.|ván quan tài bị cái loài chó này húc đầu vào dài lượt là sẽ dở ngay Những cái quang tài đơn sơn như thế.
sample_00193|có tên gọi là quan tài chó húc.|có tên gọi là quan tài chó húc.
sample_00194|Ý nghĩa hết sức dễ hiểu.|Ý nghĩa hết sức dễ hiểu.
sample_00195|tang gia mua một quan tài chó húc về để mà tẩn liệm mai táng người chết.|tang gia mua một quan tài chó húc về để mà tẩn liệm mai táng người chết.
sample_00196|đã là tận tâm lắm rồi. Sau đó thì cái vị trong quan tài kia cứ ở đó đợi chó hoang đến xơi dần.|đã là tận tâm lắm rồi. Sau đó thì cái vị trong quan tài kia cứ ở đó đợi chó hoang đến xơi dần.
sample_00197|Xong cái thời đó đến quan tài chó húc ba phân gỗ này cũng không đủ mà bán.|Xong cái thời đó đến quan tài chó húc ba phân gỗ này cũng không đủ mà bán.
sample_00198|Đúng là người không có lòng hại chó, chó lại có ý giết người.|Đúng là người không có lòng hại chó, chó lại có ý giết người.
sample_00199|Xong cái thời đó, đến quan tài chó húc, ba phân gỗ này.|Xong cái thời đó, đến quan tài chó húc, ba phân gỗ này.
sample_00200|cũng không có đủ mà bán. Chương hai Mộ Mèo Khóc Nói đến đoạn.|cũng không có đủ mà bán. Chương hai Mộ Mèo Khóc Nói đến đoạn.
sample_00201|trương tiểu biện, nửa đêm hôm, trộm gà không thành, chạy nhầm vào cái bãi tha ma hoang vắng, làm kinh động con chó hoang.|trương tiểu biện, nửa đêm hôm, trộm gà không thành, chạy nhầm vào cái bãi tha ma hoang vắng, làm kinh động con chó hoang.
sample_00202|đang húc mả ăn xác.|đang húc mả ăn xác.
sample_00203|Con chó đào được một ngôi mộ mới, vừa húc thủng cái ván áo quan.|Con chó đào được một ngôi mộ mới, vừa húc thủng cái ván áo quan.
sample_00205|sọc thẳng vào kẻ mới đến cắn xé Trương Tiểu Biện thấy Nguy mới vội la lên.|sọc thẳng vào kẻ mới đến cắn xé Trương Tiểu Biện thấy Nguy mới vội la lên.
sample_00206|Có giỏi thì đứng yên đó, đứng yên đó.|Có giỏi thì đứng yên đó, đứng yên đó.
sample_00207|Lời chưa dứt đã quay đầu bỏ chạy rồi.|Lời chưa dứt đã quay đầu bỏ chạy rồi.
sample_00208|Rõ ràng còn cất chân không nổi.|Rõ ràng còn cất chân không nổi.
sample_00209|Nhưng mà trong cơn kinh hoàng chẳng hiểu hắn lấy sức lực ở đâu ra.|Nhưng mà trong cơn kinh hoàng chẳng hiểu hắn lấy sức lực ở đâu ra.
sample_00210|Sải bước chạy như bay trong bãi tha ma.|Sải bước chạy như bay trong bãi tha ma.
sample_00211|Hắn thừa hiểu rằng nếu cứ thế mà chạy, chưa có được mười bước, ắt sẽ bị con chó hoang vồ được mà móc ruột ra.|Hắn thừa hiểu rằng nếu cứ thế mà chạy, chưa có được mười bước, ắt sẽ bị con chó hoang vồ được mà móc ruột ra.
sample_00212|Vậy là liền nảy ra một ý Đứng phắt lại tránh khỏi một cái vồ của con chó Đang đuổi sau lưng.|Vậy là liền nảy ra một ý Đứng phắt lại tránh khỏi một cái vồ của con chó Đang đuổi sau lưng.
sample_00213|Rồi mới chạy chéo vào ở phía sau bãi tha ma Mượn cái đám bia mộ ẩn nấp tránh né.|Rồi mới chạy chéo vào ở phía sau bãi tha ma Mượn cái đám bia mộ ẩn nấp tránh né.
sample_00214|Con chó hoang vồ hụt một phát Mới càng điên tiết Lập tức quay đầu lại Gục gặt cây bú to đỏ như máu.|Con chó hoang vồ hụt một phát Mới càng điên tiết Lập tức quay đầu lại Gục gặt cây bú to đỏ như máu.
sample_00215|Cắm đầu đuổi sát trương tiểu biện chực cắn. Trương tiểu biện chạy quanh co trong rừng bia mộ và các cái nấm mồ.|Cắm đầu đuổi sát trương tiểu biện chực cắn. Trương tiểu biện chạy quanh co trong rừng bia mộ và các cái nấm mồ.
sample_00216|Địa thế bãi tha ma, cao thấp lô nhô.|Địa thế bãi tha ma, cao thấp lô nhô.
sample_00217|Ngăn bước truy đuổi điên cuồng của con chó hoang.|Ngăn bước truy đuổi điên cuồng của con chó hoang.
sample_00218|Một người một chó cứ thế mà đuổi bắt quanh mấy ngôi mộ thành một cái vòng tròn.|Một người một chó cứ thế mà đuổi bắt quanh mấy ngôi mộ thành một cái vòng tròn.
sample_00219|Con chó hoang hung hăng tàn bạo tuy là mắt thấy cái miếng mồi sống đã đến tận miệng rồi mà nhất thời.|Con chó hoang hung hăng tàn bạo tuy là mắt thấy cái miếng mồi sống đã đến tận miệng rồi mà nhất thời.
sample_00220|cũng khó vồ lấy được ngay.|cũng khó vồ lấy được ngay.
sample_00221|Rốt cuộc con chó hoang cũng đã hiểu ra nó không có lòng vòng đuổi theo trương tiểu biện giữa cái đám mộ hoang nữa.|Rốt cuộc con chó hoang cũng đã hiểu ra nó không có lòng vòng đuổi theo trương tiểu biện giữa cái đám mộ hoang nữa.
sample_00222|mà nhảy chồm lên một ngôi mồ cao định bụng lấy cái cách ở trên cao đánh thấp.|mà nhảy chồm lên một ngôi mồ cao định bụng lấy cái cách ở trên cao đánh thấp.
sample_00223|từ trên ấy vồ thẳng xuống mà thịt người chiêu này gọi là chó cùng rứt giậu kỳ thật ra.|từ trên ấy vồ thẳng xuống mà thịt người chiêu này gọi là chó cùng rứt giậu kỳ thật ra.
sample_00224|dẫu cho nó không có làm như thế vị Trương Tam gia kia cũng sắp chạy không có nổi nữa rồi lúc này hắn đang thở hổn hển.|dẫu cho nó không có làm như thế vị Trương Tam gia kia cũng sắp chạy không có nổi nữa rồi lúc này hắn đang thở hổn hển.
sample_00225|lồng ngực như muốn nổ tung ra nhưng mà chó cùng thì rứt giậu người ta khó thì ló cái khôn Trương tiểu biện.|lồng ngực như muốn nổ tung ra nhưng mà chó cùng thì rứt giậu người ta khó thì ló cái khôn Trương tiểu biện.
sample_00226|thấy mình lâm vào cái đường cùng tự dưng cái mật lại to ra liền mới bỏ qua cái chuyện sống chết.|thấy mình lâm vào cái đường cùng tự dưng cái mật lại to ra liền mới bỏ qua cái chuyện sống chết.
sample_00227|khom lưng ngồi xổm xuống đất Không có chạy nữa xưa nay việc quân chẳng ngại dối trá Chiêu này của Tam gia.|khom lưng ngồi xổm xuống đất Không có chạy nữa xưa nay việc quân chẳng ngại dối trá Chiêu này của Tam gia.
sample_00228|cũng tuyệt không phải là cái dũng của kẻ thất phu. Đi đêm ở đường làng thường gặp phải.|cũng tuyệt không phải là cái dũng của kẻ thất phu. Đi đêm ở đường làng thường gặp phải.
sample_00229|lúc chó hoang lan sói. Sau nhiều bài học xương máu, dân gian đã đúc kết ra một số phòng thân. Có câu tục ngữ rất hay rằng.|lúc chó hoang lan sói. Sau nhiều bài học xương máu, dân gian đã đúc kết ra một số phòng thân. Có câu tục ngữ rất hay rằng.
sample_00230|Chó sợ khom lưng, soi kình thúc trống. Lan sói.|Chó sợ khom lưng, soi kình thúc trống. Lan sói.
sample_00231|chó hoang, dẫu là hung hăng đến mấy, đều có nhược điểm.|chó hoang, dẫu là hung hăng đến mấy, đều có nhược điểm.
sample_00232|Tính đa nghi của loài sói nặng nhất.|Tính đa nghi của loài sói nặng nhất.
sample_00233|Một người đi đêm, một mình gặp sói, thì khó mà không táng đởm kinh hồn cho được.|Một người đi đêm, một mình gặp sói, thì khó mà không táng đởm kinh hồn cho được.
sample_00234|Nhưng mà nếu bỏ chạy, mười phần chắc chính là bị sói đuổi theo kịp xơi tái.|Nhưng mà nếu bỏ chạy, mười phần chắc chính là bị sói đuổi theo kịp xơi tái.
sample_00235|Hẳn như lúc ấy có thể bình tĩnh, giả tản lờ con ác thú đi, thò tay vào túi, mò bên này, sờ bên nọ.|Hẳn như lúc ấy có thể bình tĩnh, giả tản lờ con ác thú đi, thò tay vào túi, mò bên này, sờ bên nọ.
sample_00236|làm những cái việc mà chính anh ta cũng không biết mình đang làm cái gì nữa.|làm những cái việc mà chính anh ta cũng không biết mình đang làm cái gì nữa.
sample_00237|Con sói sẽ không có dám mạo hiểm xông tới cắn.|Con sói sẽ không có dám mạo hiểm xông tới cắn.
sample_00238|Nó nghi ngờ cái anh này đang bày mưu bắt nó.|Nó nghi ngờ cái anh này đang bày mưu bắt nó.
sample_00239|Còn cái bọn chó hoang lại sợ người ta khom người bởi vì anh ta đang cúi xuống.|Còn cái bọn chó hoang lại sợ người ta khom người bởi vì anh ta đang cúi xuống.
sample_00240|lượm cái gậy để mà đánh nó. Dẫu cho con nó hung hăng bao nhiêu mặt lòng.|lượm cái gậy để mà đánh nó. Dẫu cho con nó hung hăng bao nhiêu mặt lòng.
sample_00241|bẩm sinh cái loài chó hết sức sợ những cái thứ côn bổng ấy rồi.|bẩm sinh cái loài chó hết sức sợ những cái thứ côn bổng ấy rồi.
sample_00242|Vậy nên đám hành khất đều đem theo đả cẩu bổng là như thế.|Vậy nên đám hành khất đều đem theo đả cẩu bổng là như thế.
sample_00243|Nhưng mà Trương Tiểu Biện cũng thật là đen đủi.|Nhưng mà Trương Tiểu Biện cũng thật là đen đủi.
sample_00244|Đại khái, hắn làm nhiều cái việc bắt gà trộm chó, lúc nào cũng mặt la mày lét, chính khí không có đủ.|Đại khái, hắn làm nhiều cái việc bắt gà trộm chó, lúc nào cũng mặt la mày lét, chính khí không có đủ.
sample_00245|lúc này đã khom lưng, giả tảng, nhặt gậy đánh chó, mà con chó hoang không có bị mắc lừa.|lúc này đã khom lưng, giả tảng, nhặt gậy đánh chó, mà con chó hoang không có bị mắc lừa.
sample_00246|nó thuận thế, nhảy vọt từ trên cái nấm mồ xuống, hùng hổ, vồ vào Trương Tiểu Biện.|nó thuận thế, nhảy vọt từ trên cái nấm mồ xuống, hùng hổ, vồ vào Trương Tiểu Biện.
sample_00247|Trương Tiểu Biện kêu trời một tiếng, nghĩ mình chắc là phải bỏ mạng ở đây rồi chẳng ngờ gò mộ phía sau lưng của hắn.|Trương Tiểu Biện kêu trời một tiếng, nghĩ mình chắc là phải bỏ mạng ở đây rồi chẳng ngờ gò mộ phía sau lưng của hắn.
sample_00248|có một khe hở ở chỗ phình ra hình thành một cái hang thiên nhiên bên ngoài cửa hang bị cỏ lát che khuất.|có một khe hở ở chỗ phình ra hình thành một cái hang thiên nhiên bên ngoài cửa hang bị cỏ lát che khuất.
sample_00249|có đi đến gần có cũng không có trông rõ lúc ấy hắn đã bị con chó dữ vồ ngã lăn cả người lẫn chó.|có đi đến gần có cũng không có trông rõ lúc ấy hắn đã bị con chó dữ vồ ngã lăn cả người lẫn chó.
sample_00250|cùng rơi xuống trong hang mộ khe nứt cái chỗ gò mộ tuy sâu nhưng mà cái chỗ cuốn khe thì lại chật hẹp.|cùng rơi xuống trong hang mộ khe nứt cái chỗ gò mộ tuy sâu nhưng mà cái chỗ cuốn khe thì lại chật hẹp.
sample_00251|Trương Tiểu Biện người gầy gò Cứ thế theo cái đường dốc của khe nứt Mà lăn thẳng xuống dưới.|Trương Tiểu Biện người gầy gò Cứ thế theo cái đường dốc của khe nứt Mà lăn thẳng xuống dưới.
sample_00252|Còn con chó hoang kia Thường nhật hay ăn ruột gan của người chết thân thể to lớn như một con ngé Bị kẹt cứng.|Còn con chó hoang kia Thường nhật hay ăn ruột gan của người chết thân thể to lớn như một con ngé Bị kẹt cứng.
sample_00253|ở chỗ đường hẹp giãy giụa một hồi tiến lui đều chẳng được Trương Tiểu Biện giữ được cái mạng.|ở chỗ đường hẹp giãy giụa một hồi tiến lui đều chẳng được Trương Tiểu Biện giữ được cái mạng.
sample_00254|Cũng chẳng có thiết đến Người đang đau như dần. Lúc này đã rơi xuống đến dưới khe nứt Bốn phía tối đen như mực.|Cũng chẳng có thiết đến Người đang đau như dần. Lúc này đã rơi xuống đến dưới khe nứt Bốn phía tối đen như mực.
sample_00255|xòe bàn tay cũng không thấy ngón nhưng mà rốt cuộc mình đang ở đâu chứ hắn cố căng con mắt nhìn.|xòe bàn tay cũng không thấy ngón nhưng mà rốt cuộc mình đang ở đâu chứ hắn cố căng con mắt nhìn.
sample_00256|thấy phía xa xa chợt mờ chợt tỏ như có ánh đèn liền mới sóc lại tinh thần mò mẫm đi đến.|thấy phía xa xa chợt mờ chợt tỏ như có ánh đèn liền mới sóc lại tinh thần mò mẫm đi đến.
sample_00257|một loáng sau đi hết cái bờ đất hắn sờ phải một bức tường đá lạnh ghê người rờ rẫm.|một loáng sau đi hết cái bờ đất hắn sờ phải một bức tường đá lạnh ghê người rờ rẫm.
sample_00258|thấy cái phiến đá to lớn lạ thường hơi bức buốt thấu xương cái tường đá nứt ra một khe hở qua khe hở.|thấy cái phiến đá to lớn lạ thường hơi bức buốt thấu xương cái tường đá nứt ra một khe hở qua khe hở.
sample_00259|thấy đằng sau là một gian điện đá trên tường gắn một dãy đèn chiêu hồn nhỏ như hạt đậu cháy leo lét.|thấy đằng sau là một gian điện đá trên tường gắn một dãy đèn chiêu hồn nhỏ như hạt đậu cháy leo lét.
sample_00260|trường tiểu biện chẳng cần biết hay dở thế nào cứ thấy quan đèn là chui tọt qua cái khe nứt vào bên trong.|trường tiểu biện chẳng cần biết hay dở thế nào cứ thấy quan đèn là chui tọt qua cái khe nứt vào bên trong.
sample_00261|đến khi nhìn rõ quang cảnh bên trong minh điện.|đến khi nhìn rõ quang cảnh bên trong minh điện.
sample_00262|hắn càng kinh ngạc khôn siết dưới ngọn đèn chiêu hồn đặt cái loại quan tài bằng đá xanh bên trên.|hắn càng kinh ngạc khôn siết dưới ngọn đèn chiêu hồn đặt cái loại quan tài bằng đá xanh bên trên.
sample_00263|là thi hài của một thiếu phụ trẻ chừng mười tám mười chín áo liệm trên người rộng thùng thình đính nhiều vàng bạc.|là thi hài của một thiếu phụ trẻ chừng mười tám mười chín áo liệm trên người rộng thùng thình đính nhiều vàng bạc.
sample_00264|trông đến xa hoa lộng lẫy xem lối phục sức rõ ràng không phải là người thời nay song người thiếu phụ trẻ này.|trông đến xa hoa lộng lẫy xem lối phục sức rõ ràng không phải là người thời nay song người thiếu phụ trẻ này.
sample_00265|tóc mây da trắng mặt mày thanh tú thoát tục chẳng có giống tử thi đã chết hàng trăm năm cái gì cả.|tóc mây da trắng mặt mày thanh tú thoát tục chẳng có giống tử thi đã chết hàng trăm năm cái gì cả.
sample_00266|Trương tiểu biện sợ thì vẫn sợ nhưng mà đang lúc đường sinh nhai bế tắc nghèo khổ đói rách chẳng có cái ăn.|Trương tiểu biện sợ thì vẫn sợ nhưng mà đang lúc đường sinh nhai bế tắc nghèo khổ đói rách chẳng có cái ăn.
sample_00267|Trước cái đống châu báu vàng bạc lấp lánh, trong ánh đèn chiêu hồn, sao có thể không động lòng cho được chứ?|Trước cái đống châu báu vàng bạc lấp lánh, trong ánh đèn chiêu hồn, sao có thể không động lòng cho được chứ?
sample_00268|bày rất nhiều người ngựa bằng giấy hình thù quái dị bên cạnh xác chết còn có một vũng nước xanh biếc trong vắt.|bày rất nhiều người ngựa bằng giấy hình thù quái dị bên cạnh xác chết còn có một vũng nước xanh biếc trong vắt.
sample_00269|Sau một phen chạy trốn vừa rồi, Trương Tiểu Biện thấy miệng khô lưỡi đắng.|Sau một phen chạy trốn vừa rồi, Trương Tiểu Biện thấy miệng khô lưỡi đắng.
sample_00270|hơn cả nước Cam Lộ đó.|hơn cả nước Cam Lộ đó.
sample_00271|rốt cuộc ra sao, hắn vẫn chưa có từng được nếm thử bao giờ.|rốt cuộc ra sao, hắn vẫn chưa có từng được nếm thử bao giờ.
sample_00272|uống nước xong, đầu óc đã tỉnh táo phần nào, hắn mới tự nhủ, thói đời chẳng gan thì chết no.|uống nước xong, đầu óc đã tỉnh táo phần nào, hắn mới tự nhủ, thói đời chẳng gan thì chết no.
sample_00273|Cái thằng nhát thì chết đói.|Cái thằng nhát thì chết đói.
sample_00274|Đã là kẻ cùng khổ thì một liều, ba bảy cũng liều.|Đã là kẻ cùng khổ thì một liều, ba bảy cũng liều.
sample_00275|Vậy là hắn mới nổi tà niệm, tiến lại gần cái xác, rút trâm vàng, tháo vòng ngọc, lột hài thêu.|Vậy là hắn mới nổi tà niệm, tiến lại gần cái xác, rút trâm vàng, tháo vòng ngọc, lột hài thêu.
sample_00276|lấy hết những thứ đáng giá rồi cởi cả cái tấm áo liệm của thiếu phụ để làm thành cái tay nải.|lấy hết những thứ đáng giá rồi cởi cả cái tấm áo liệm của thiếu phụ để làm thành cái tay nải.
sample_00277|vừa khấn vái với xác để trấn an xem tiểu nương tử vàng bạc đầy người hồi còn sống.|vừa khấn vái với xác để trấn an xem tiểu nương tử vàng bạc đầy người hồi còn sống.
sample_00278|hẳn là một quý nhân sung sướng tiểu nhân sinh ra là số khổ rồi ba tháng nay.|hẳn là một quý nhân sung sướng tiểu nhân sinh ra là số khổ rồi ba tháng nay.
sample_00279|chưa có được nếm thử cái mùi thịt rồi giờ không có còn kế sinh nhai bất đắc dĩ.|chưa có được nếm thử cái mùi thịt rồi giờ không có còn kế sinh nhai bất đắc dĩ.
sample_00280|đành phải mượn tạm vài thứ linh tinh đổi gạo dầu mắm muối qua ngày xin cô đừng có trách nha.|đành phải mượn tạm vài thứ linh tinh đổi gạo dầu mắm muối qua ngày xin cô đừng có trách nha.
sample_00281|về sao nhược bằng mà tiểu nhân được mở mày mở mặt nhất định sẽ đốt vàng thắp hương tạ ơn cô.|về sao nhược bằng mà tiểu nhân được mở mày mở mặt nhất định sẽ đốt vàng thắp hương tạ ơn cô.
sample_00283|trương tiểu biện chợt nghe có tiếng mèo kêu ở góc gian điện đá hắn vội vã quay lại nhìn chỉ thấy.|trương tiểu biện chợt nghe có tiếng mèo kêu ở góc gian điện đá hắn vội vã quay lại nhìn chỉ thấy.
sample_00284|trong một góc tối om có một con mèo hoang to tướng bò ra nhưng việc ngoài sức tưởng tượng là con mèo đó.|trong một góc tối om có một con mèo hoang to tướng bò ra nhưng việc ngoài sức tưởng tượng là con mèo đó.
